thread_id,relation_type,confidence,parent_row,child_row,parent_no,child_no,parent_delivery_time,child_delivery_time,subject_norm,below_threshold
thread_381,heuristic,0.09,20674,20656,20675,20657,2025-10-01T05:45:14+04:00,2025-10-01T06:16:48+04:00,AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-077)-01/10/2025,True
thread_381,heuristic,0.69,20674,20628,20675,20629,2025-10-01T05:45:14+04:00,2025-10-01T06:53:27+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-076) - PROJECT CONSUMABLES,False
thread_381,heuristic,0.09,20628,20624,20629,20625,2025-10-01T06:53:27+04:00,2025-10-01T06:57:06+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-077)-01/10/2025,True
thread_381,heuristic,0.29,20624,20597,20625,20598,2025-10-01T06:57:06+04:00,2025-10-01T08:39:33+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-076) & (HVDC-AGI-FAL-MOSB-077) - PROJECT CONSUMABLES,True
thread_381,heuristic,0.69,20597,20581,20598,20582,2025-10-01T08:39:33+04:00,2025-10-01T09:59:44+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-076) & (HVDC-AGI-FAL-MOSB-077) - PROJECT CONSUMABLES,False
thread_382,heuristic,0.59,13742,13746,13743,13747,2025-08-20T13:11:27+04:00,2025-08-21T05:00:53+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0017) - (HVDC-AGI-HEC-MOSB-075) - 20-AUG-2025 - CUSTOM DUTY,False
thread_382,heuristic,0.0,13746,19676,13747,19677,2025-08-21T05:00:53+04:00,2025-09-22T13:19:43+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-074) - PROJECT CONSUMABLES // 22-SEP-25,True
thread_382,heuristic,0.09,19676,16932,19677,16933,2025-09-22T13:19:43+04:00,2025-09-23T04:16:18+04:00,AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-075)-23/09/2025,True
thread_382,heuristic,0.29,16932,19684,16933,19685,2025-09-23T04:16:18+04:00,2025-09-23T04:29:54+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-075)-23/09/2025,True
thread_382,heuristic,0.29,19684,16964,19685,16965,2025-09-23T04:29:54+04:00,2025-09-23T07:18:13+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-074) & (HVDC-AGI-FAL-MOSB-075),True
thread_382,heuristic,0.69,16964,19703,16965,19704,2025-09-23T07:18:13+04:00,2025-09-23T10:20:57+04:00,FJ-186 - [HVDC] - DAS - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-DAS-FAL-MOSB-074) & (HVDC-AGI-FAL-MOSB-075),False
thread_382,heuristic,0.06,19703,17374,19704,17375,2025-09-23T10:20:57+04:00,2025-09-29T04:52:14+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0017) - (HVDC-AGI-HEC-MOSB-075) - 20-AUG-2025 - CUSTOM DUTY,True
thread_383,heuristic,0.29,13748,14106,13749,14107,2025-08-21T12:28:35+04:00,2025-08-21T13:06:19+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0022) - (HVDC-AGI-HEC-MOSB-080) - 21-AUG-2025.,True
thread_383,heuristic,0.69,14106,13747,14107,13748,2025-08-21T13:06:19+04:00,2025-08-21T13:25:58+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0022) - (HVDC-AGI-HEC-MOSB-080) - 21-AUG-2025.,False
thread_383,heuristic,0.95,14106,14105,14107,14106,2025-08-21T13:06:19+04:00,2025-08-21T13:30:53+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0022) - (HVDC-AGI-HEC-MOSB-080) - 21-AUG-2025.,False
thread_383,heuristic,0.29,14105,15104,14106,15105,2025-08-21T13:30:53+04:00,2025-08-22T07:04:24+04:00,ADDITIONAL RECIPIENT,True
thread_383,heuristic,0.2,15104,17370,15105,17371,2025-08-22T07:04:24+04:00,2025-09-29T04:54:16+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0022) - (HVDC-AGI-HEC-MOSB-080) - 21-AUG-2025.,True
thread_384,heuristic,0.29,13750,14705,13751,14706,2025-08-21T12:21:00+04:00,2025-08-21T12:23:51+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0018) - (HVDC-AGI-HEC-MOSB-078) - 21-AUG-2025.,True
thread_384,heuristic,0.95,14705,14704,14706,14705,2025-08-21T12:23:51+04:00,2025-08-22T16:32:23+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0018) - (HVDC-AGI-HEC-MOSB-078) - 21-AUG-2025.,False
thread_384,heuristic,0.6,14704,17372,14705,17373,2025-08-22T16:32:23+04:00,2025-09-29T04:53:20+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0018) - (HVDC-AGI-HEC-MOSB-078) - 21-AUG-2025.,True
thread_385,heuristic,0.69,13751,13757,13752,13758,2025-08-29T07:24:16+04:00,2025-08-29T13:52:28+04:00,PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.58,13757,20214,13758,20215,2025-08-29T13:52:28+04:00,2025-09-01T12:34:45+04:00,[UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.95,20214,20201,20215,20202,2025-09-01T12:34:45+04:00,2025-09-03T05:30:34+04:00,[UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.95,20214,20198,20215,20199,2025-09-01T12:34:45+04:00,2025-09-04T03:52:29+04:00,[UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.69,20198,15810,20199,15811,2025-09-04T03:52:29+04:00,2025-09-04T13:53:25+04:00,[UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.6,20214,16114,20215,16115,2025-09-01T12:34:45+04:00,2025-09-14T11:33:30+04:00,[UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.29,16114,16113,16115,16114,2025-09-14T11:33:30+04:00,2025-09-14T11:43:05+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,True
thread_385,heuristic,0.69,16113,16373,16114,16374,2025-09-14T11:43:05+04:00,2025-09-15T10:00:56+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.69,16113,16377,16114,16378,2025-09-14T11:43:05+04:00,2025-09-15T10:37:46+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.95,16377,16396,16378,16397,2025-09-15T10:37:46+04:00,2025-09-15T13:17:14+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.69,16373,16399,16374,16400,2025-09-15T10:00:56+04:00,2025-09-15T13:28:19+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_385,heuristic,0.95,16377,16632,16378,16633,2025-09-15T10:37:46+04:00,2025-09-18T05:17:25+04:00,(2) [UAE HVDC] [MIRFA] [LPO-1528] [SAS POWER] PURCHASE OF ALUMINIUM BUSBAR - MIRFA SITE,False
thread_386,heuristic,0.68,13778,14219,13779,14220,2025-08-22T07:06:06+04:00,2025-08-25T05:04:50+04:00,LPO 2782 FINE DOFORT AGI ADDITIONAL ACCOMMODATION FURNITURES,False
thread_387,heuristic,0.69,13807,14564,13808,14565,2025-08-10T05:46:48+04:00,2025-08-11T04:38:03+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-064) - MOBILIZATION OF TRAILER - 28391,False
thread_387,heuristic,0.69,13807,13811,13808,13812,2025-08-10T05:46:48+04:00,2025-08-11T04:44:36+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-064) - MOBILIZATION OF TRAILER - 28391,False
thread_387,heuristic,0.67,14564,14566,14565,14567,2025-08-11T04:38:03+04:00,2025-08-14T15:14:34+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-064) - MOBILIZATION OF TRAILER - 28391,False
thread_388,heuristic,0.95,13827,13841,13828,13842,2025-08-11T13:39:06+04:00,2025-08-12T11:29:13+04:00,HVDC-DAS-GRA-MOSB-0102- REQUEST OF SHIPMENT FROM MUSSAFAH TO DAS ( GCC SHIPMENT - 0171 ) - MOBILIZATION OF GRANITE MATERIALS,False
thread_389,heuristic,0.69,13828,14689,13829,14690,2025-08-11T13:38:09+04:00,2025-08-12T13:25:36+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-042) - (HVDC-AGI-HEC-MOSB-070) - 11-AUG-2025 - CUSTOM DUTY,False
thread_389,heuristic,0.6,14689,17378,14690,17379,2025-08-12T13:25:36+04:00,2025-09-29T04:48:02+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-042) - (HVDC-AGI-HEC-MOSB-070) - 11-AUG-2025 - CUSTOM DUTY,True
thread_390,heuristic,0.29,14690,13853,14691,13854,2025-08-13T06:49:50+04:00,2025-08-13T06:54:00+04:00,[HVDC] - DAS - SHIPMENT REQUEST FROM HANLIM E&C - HVDC-DAS-HEC-MOSB-185,True
thread_391,heuristic,0.29,14796,14692,14797,14693,2025-08-14T11:40:38+04:00,2025-08-14T12:17:59+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,True
thread_391,heuristic,0.95,14692,14691,14693,14692,2025-08-14T12:17:59+04:00,2025-08-14T12:18:54+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,False
thread_391,heuristic,0.69,14692,13881,14693,13882,2025-08-14T12:17:59+04:00,2025-08-14T14:52:35+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,False
thread_391,heuristic,0.69,14692,13880,14693,13881,2025-08-14T12:17:59+04:00,2025-08-14T14:53:39+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,False
thread_391,heuristic,0.0,13880,19476,13881,19477,2025-08-14T14:53:39+04:00,2025-09-14T07:20:11+04:00,[HVDC] - AGI - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-073) - TOOLS AND EQUIPMENT -CRANE - 96136 (15-09-2025),True
thread_391,heuristic,0.69,19476,16326,19477,16327,2025-09-14T07:20:11+04:00,2025-09-15T04:50:32+04:00,[HVDC] - AGI - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-073) - TOOLS AND EQUIPMENT -CRANE - 96136 (15-09-2025),False
thread_391,heuristic,0.69,16326,19559,16327,19560,2025-09-15T04:50:32+04:00,2025-09-16T04:11:39+04:00,[HVDC] - AGI - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-073) - TOOLS AND EQUIPMENT -CRANE - 96136 (15-09-2025),False
thread_391,heuristic,0.69,19559,16478,19560,16479,2025-09-16T04:11:39+04:00,2025-09-16T12:56:15+04:00,[HVDC] - AGI - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-073) - TOOLS AND EQUIPMENT -CRANE - 96136 (15-09-2025),False
thread_391,heuristic,0.0,16478,19687,16479,19688,2025-09-16T12:56:15+04:00,2025-09-23T04:50:16+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,True
thread_391,heuristic,0.6,19687,17375,19688,17376,2025-09-23T04:50:16+04:00,2025-09-29T04:51:08+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-016) - (HVDC-AGI-HEC-MOSB-073) - 14-AUG-2025 - CUSTOM DUTY,False
thread_392,heuristic,0.29,13885,13884,13886,13885,2025-08-14T14:12:12+04:00,2025-08-14T14:13:44+04:00,LPO 2745 NEW MALIK SCRAP SERVICE AGREEMENT - MOSB MUSSAFAH WOOD WASTE CONTAINERS REMOVAL - FREE OF COST,True
thread_393,heuristic,0.95,13896,13902,13897,13903,2025-08-15T09:39:27+04:00,2025-08-16T04:30:38+04:00,HVDC-DAS-GRA-MOSB-0104- REQUEST OF SHIPMENT FROM MUSSAFAH TO DAS ( GCC SHIPMENT - 0175 ) - MOBILIZATION OF GRANITE MATERIALS.,False
thread_394,heuristic,0.95,13916,13928,13917,13929,2025-08-17T09:16:03+04:00,2025-08-18T04:32:40+04:00,HVDC-DAS-GRA-MOSB-0105- REQUEST OF SHIPMENT FROM MUSSAFAH TO DAS ( GCC SHIPMENT - 0176 ) - MOBILIZATION OF GRANITE MATERIALS.,False
thread_395,heuristic,0.29,14694,13933,14695,13934,2025-08-18T05:09:31+04:00,2025-08-18T05:24:50+04:00,[HVDC] - AGI - SHIPMENT REQUEST FROM HANLIM E&C - HVDC-AGI-HEC-MOSB-074,True
thread_396,heuristic,0.29,14695,13934,14696,13935,2025-08-18T05:48:44+04:00,2025-08-18T05:52:02+04:00,[HVDC] - DAS - SHIPMENT REQUEST FROM HANLIM E&C - HVDC-DAS-HEC-MOSB-186,True
thread_397,heuristic,0.95,13996,19469,13997,19470,2025-08-30T03:30:10+04:00,2025-09-01T03:24:02+04:00,[HVDC] - AGI - ASSENT - STEEL STRUCTURE DELIVERY PLAN - (HVDC-AGI-AST-MOSB-0196),False
thread_398,heuristic,0.69,14002,14567,14003,14568,2025-08-29T11:13:57+04:00,2025-08-29T12:38:18+04:00,[HVDC] - AGI - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-070) - TOOLS AND EQUIPMENT - PROJECT CONSUMABLES (29-08-2025),False
thread_399,heuristic,0.29,14802,14031,14803,14032,2025-08-27T12:42:14+04:00,2025-08-27T13:11:30+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,True
thread_399,heuristic,0.69,14031,14701,14032,14702,2025-08-27T13:11:30+04:00,2025-08-27T13:28:36+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.69,14031,14030,14032,14031,2025-08-27T13:11:30+04:00,2025-08-27T13:37:43+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.69,14031,15321,14032,15322,2025-08-27T13:11:30+04:00,2025-08-28T06:49:32+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.69,14031,14801,14032,14802,2025-08-27T13:11:30+04:00,2025-08-28T06:55:18+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,15321,15320,15322,15321,2025-08-28T06:49:32+04:00,2025-08-28T06:56:14+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,14701,14700,14702,14701,2025-08-27T13:28:36+04:00,2025-08-28T12:53:31+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,14030,14015,14031,14016,2025-08-27T13:37:43+04:00,2025-08-28T14:54:27+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,14701,14699,14702,14700,2025-08-27T13:28:36+04:00,2025-08-29T13:15:10+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,14699,18039,14700,18040,2025-08-29T13:15:10+04:00,2025-09-03T13:13:01+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.95,14015,19395,14016,19396,2025-08-28T14:54:27+04:00,2025-09-03T14:32:46+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,False
thread_399,heuristic,0.0,19395,16812,19396,16813,2025-09-03T14:32:46+04:00,2025-09-21T04:16:16+04:00,SCT- MOSB- REQUESTING SUPPORTING DOCUMENT - 21-09-2025,True
thread_399,heuristic,0.3,16812,17362,16813,17363,2025-09-21T04:16:16+04:00,2025-09-29T05:00:41+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0030) - (HVDC-AGI-HEC-MOSB-088) - 27-AUG-2025,True
thread_400,heuristic,0.29,14799,14016,14800,14017,2025-08-28T11:55:32+04:00,2025-08-28T14:54:04+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0032) - (HVDC-AGI-HEC-MOSB-090) - 28-AUG-2025,True
thread_400,heuristic,0.6,14016,17395,14017,17396,2025-08-28T14:54:04+04:00,2025-09-29T05:18:37+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-2-0032) - (HVDC-AGI-HEC-MOSB-090) - 28-AUG-2025,True
thread_401,heuristic,0.95,14035,14027,14036,14028,2025-08-27T12:35:24+04:00,2025-08-28T03:56:47+04:00,HVDC-DAS-GRA-MOSB-0108- REQUEST OF SHIPMENT FROM MUSSAFAH TO DAS ( GCC SHIPMENT - 0181 ) - MOBILIZATION OF GRANITE MATERIALS.,False
thread_402,heuristic,0.29,14810,15342,14811,15343,2025-08-25T13:07:58+04:00,2025-08-25T13:16:25+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,True
thread_402,heuristic,0.69,15342,14703,15343,14704,2025-08-25T13:16:25+04:00,2025-08-25T13:22:56+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,False
thread_402,heuristic,0.69,15342,14070,15343,14071,2025-08-25T13:16:25+04:00,2025-08-25T13:37:11+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,False
thread_402,heuristic,0.69,15342,14067,15343,14068,2025-08-25T13:16:25+04:00,2025-08-26T03:20:52+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,False
thread_402,heuristic,0.95,14703,14702,14704,14703,2025-08-25T13:22:56+04:00,2025-08-26T13:25:57+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,False
thread_402,heuristic,0.6,14702,17367,14703,17368,2025-08-26T13:25:57+04:00,2025-09-29T04:56:47+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (AGI 2 HVDC-ADOPT-NAF-AGI-2-0025) - (HVDC-AGI-HEC-MOSB-083) - 25-AUG-2025,True
thread_403,heuristic,0.29,14397,14393,14398,14394,2025-08-24T04:35:47+04:00,2025-08-24T07:19:27+04:00,SCT-19LT-PJC-LPO-1496 PURCHASE OF EMERGENCY & EXIT LIGHTING SYSTEM,True
thread_404,heuristic,0.95,14431,14432,14432,14433,2025-08-16T14:49:40+04:00,2025-08-18T05:25:55+04:00,LPO 2736- SAFETY COVERALL FOR HVDC SITE,False
thread_405,heuristic,0.29,14458,14465,14459,14466,2025-08-19T16:14:57+04:00,2025-08-20T09:05:22+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,True
thread_405,heuristic,0.6,14465,15959,14466,15960,2025-08-20T09:05:22+04:00,2025-09-02T10:32:29+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,False
thread_405,heuristic,0.6,15959,18384,15960,18385,2025-09-02T10:32:29+04:00,2025-09-22T09:39:23+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,True
thread_405,heuristic,0.69,18384,18179,18385,18180,2025-09-22T09:39:23+04:00,2025-09-22T14:11:13+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,False
thread_405,heuristic,0.95,18384,18393,18385,18394,2025-09-22T09:39:23+04:00,2025-09-23T06:37:26+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,False
thread_405,heuristic,0.95,18179,18181,18180,18182,2025-09-22T14:11:13+04:00,2025-09-23T07:23:04+04:00,[ DOCUMENTS REVIEW ] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,False
thread_405,heuristic,0.29,18181,18398,18182,18399,2025-09-23T07:23:04+04:00,2025-09-23T07:42:25+04:00,[CUSTOM] PRL-O-040-O5 (HE-0475) / NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB46184,True
thread_406,heuristic,0.95,14498,14499,14499,14500,2025-08-01T11:51:43+04:00,2025-08-02T08:49:45+04:00,HVDC-ADOPT-ZEN-SHU-0036 - • HVDC-ADOPT-ZEN-SHU-PL-0051 - ( LOCAL PURCHASE SHIPMENT ),False
thread_406,heuristic,0.58,14499,14500,14500,14501,2025-08-02T08:49:45+04:00,2025-08-05T08:24:03+04:00,HVDC-ADOPT-ZEN-SHU-0036 • HVDC-ADOPT-ZEN-SHU-PL-0052 - ( LOCAL PURCHASE SHIPMENT ),False
thread_407,heuristic,0.95,14504,14506,14505,14507,2025-08-15T13:15:33+04:00,2025-08-16T08:18:51+04:00,HVDC-ADOPT-ZEN-SHU-0037 • HVDC-ADOPT-ZEN-SHU-PL-0054 - ( LOCAL PURCHASE SHIPMENT ),False
thread_408,heuristic,0.67,14513,14516,14514,14517,2025-08-08T05:52:22+04:00,2025-08-11T14:17:00+04:00,LPO 2707 SKIPPER DAS MAINTENANCE MATERIALS (PR 344),False
thread_408,heuristic,0.9,14513,14522,14514,14523,2025-08-08T05:52:22+04:00,2025-08-14T12:50:31+04:00,LPO 2707 SKIPPER DAS MAINTENANCE MATERIALS (PR 344),False
thread_409,heuristic,0.69,14514,14734,14515,14735,2025-08-09T12:07:36+04:00,2025-08-09T13:32:18+04:00,LPO 2719 SKIPPER AGI KITCHEN ROBOT COUPE STICK BLENDER,False
thread_409,heuristic,0.66,14734,14524,14735,14525,2025-08-09T13:32:18+04:00,2025-08-14T12:40:41+04:00,LPO 2719 SKIPPER AGI KITCHEN ROBOT COUPE STICK BLENDER,False
thread_410,heuristic,0.6,14515,14529,14516,14530,2025-08-11T05:48:53+04:00,2025-08-21T07:27:37+04:00,LPO 2725 SKIPPER AGI GENERATOR MAINTENANCE MATERIALS AND DEHUMIDIFIER FOR OFFICE,False
thread_411,heuristic,0.68,14520,14523,14521,14524,2025-08-12T06:21:19+04:00,2025-08-14T12:43:45+04:00,LPO 2703 SKIPPER - AGI ACCOMMODATION MAINTENANCE MATERIALS (PR 0368),False
thread_412,heuristic,0.2,14526,16561,14527,16562,2025-08-23T13:33:41+04:00,2025-09-17T11:26:02+04:00,LPO 2781 SKIPPER AGI MASK FOR ELECTRICAL TEAM - AGI,True
thread_413,heuristic,0.69,14580,14948,14581,14949,2025-08-26T06:45:45+04:00,2025-08-26T10:38:52+04:00,HVDC-AGI-AST-MOSB-0195 / HVDC-AGI-HP PRINTER- URGENT,False
